_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.srcuser,_source.data.uid,_source.data.euid,_source.data.dstuser,_source.data.logname,_source.data.tty,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.srcip,_source.data.srcport,_source.decoder.parent,_source.rule.frequency,_source.previous_output,rule_id_num,rule_desc_lc,ts,srcip,label_hc,label_hc_reason,is_weak_auth,label_corr,label_corr_reason,label,label_reason
wazuh-alerts-4.x-2026.02.17,zTVYa5wBvXv8HZk6lvXe,1,1,ubuntu-victima,sshd,Feb 17 11:24:48,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1551,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:48 ubuntu-victima sshd[3130]: Failed password for root from 192.168.1.50 port 50038 ssh2,log,"Feb 17, 2026 @ 12:24:48.547",journald,1771327488.36872,"Feb 17, 2026 @ 12:24:48.547",192.168.1.50,50038,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,0DVYa5wBvXv8HZk6lvXe,1,1,ubuntu-victima,sshd,Feb 17 11:24:48,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",222,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:48 ubuntu-victima sshd[3134]: Failed password for root from 192.168.1.50 port 49852 ssh2,log,"Feb 17, 2026 @ 12:24:48.555",journald,1771327488.3688655,"Feb 17, 2026 @ 12:24:48.555",192.168.1.50,49852,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,0TVYa5wBvXv8HZk6lvXe,1,1,ubuntu-victima,sshd,Feb 17 11:24:50,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1554,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:50 ubuntu-victima sshd[3130]: Failed password for root from 192.168.1.50 port 50038 ssh2,log,"Feb 17, 2026 @ 12:24:51.232",journald,1771327491.368914,"Feb 17, 2026 @ 12:24:51.232",192.168.1.50,50038,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,0zVYa5wBvXv8HZk6lvXe,1,1,ubuntu-victima,sshd,Feb 17 11:24:50,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1556,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:50 ubuntu-victima sshd[3136]: Failed password for root from 192.168.1.50 port 49860 ssh2,log,"Feb 17, 2026 @ 12:24:51.234",journald,1771327491.3690112,"Feb 17, 2026 @ 12:24:51.234",192.168.1.50,49860,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,3jVYa5wBvXv8HZk6n_W9,1,1,ubuntu-victima,sshd,Feb 17 11:24:53,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1559,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:53 ubuntu-victima sshd[3132]: Failed password for root from 192.168.1.50 port 49836 ssh2,log,"Feb 17, 2026 @ 12:24:53.327",journald,1771327493.3693547,"Feb 17, 2026 @ 12:24:53.327",192.168.1.50,49836,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,qDVYa5wBvXv8HZk6I_RV,1,1,ubuntu-victima,sshd,Feb 17 11:24:20,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1520,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:20 ubuntu-victima sshd[3112]: Failed password for root from 192.168.1.50 port 54052 ssh2,log,"Feb 17, 2026 @ 12:24:20.615",journald,1771327460.365355,"Feb 17, 2026 @ 12:24:20.615",192.168.1.50,54052,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,qzVYa5wBvXv8HZk6I_RV,1,1,ubuntu-victima,sshd,Feb 17 11:24:20,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1523,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:20 ubuntu-victima sshd[3110]: Failed password for root from 192.168.1.50 port 54038 ssh2,log,"Feb 17, 2026 @ 12:24:20.616",journald,1771327460.3655005,"Feb 17, 2026 @ 12:24:20.616",192.168.1.50,54038,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,rTVYa5wBvXv8HZk6I_RV,1,1,ubuntu-victima,sshd,Feb 17 11:24:22,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,291,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,Feb 17 11:24:22 ubuntu-victima sshd[3108]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 38394 ssh2 [preauth],log,"Feb 17, 2026 @ 12:24:22.564",journald,1771327462.3655992,"Feb 17, 2026 @ 12:24:22.564",192.168.1.50,38394,sshd, , ,5758,maximum authentication attempts exceeded.,,192.168.1.50,1,hc_rule_id(5758),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.17,6DVYa5wBvXv8HZk6T_Sj,1,1,ubuntu-victima,sshd,Feb 17 11:24:32,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1533,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:32 ubuntu-victima sshd[3112]: Failed password for root from 192.168.1.50 port 54052 ssh2,log,"Feb 17, 2026 @ 12:24:32.538",journald,1771327472.366685,"Feb 17, 2026 @ 12:24:32.538",192.168.1.50,54052,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,6TVYa5wBvXv8HZk6T_Sj,1,1,ubuntu-victima,sshd,Feb 17 11:24:32,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1534,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:32 ubuntu-victima sshd[3124]: Failed password for root from 192.168.1.50 port 56052 ssh2,log,"Feb 17, 2026 @ 12:24:32.596",journald,1771327472.3667336,"Feb 17, 2026 @ 12:24:32.596",192.168.1.50,56052,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,7jVYa5wBvXv8HZk6T_Sj,1,1,ubuntu-victima,sshd,Feb 17 11:24:33,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,293,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,Feb 17 11:24:33 ubuntu-victima sshd[3112]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 54052 ssh2 [preauth],log,"Feb 17, 2026 @ 12:24:32.596",journald,1771327472.366984,"Feb 17, 2026 @ 12:24:32.596",192.168.1.50,54052,sshd, , ,5758,maximum authentication attempts exceeded.,,192.168.1.50,1,hc_rule_id(5758),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.17,aDVXa5wBvXv8HZk67_RS,1,1,ubuntu-victima,sshd,Feb 17 11:24:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1506,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:08 ubuntu-victima sshd[3104]: Failed password for root from 192.168.1.50 port 38388 ssh2,log,"Feb 17, 2026 @ 12:24:08.618",journald,1771327448.3641045,"Feb 17, 2026 @ 12:24:08.618",192.168.1.50,38388,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,bTVXa5wBvXv8HZk6-_Rs,1,1,ubuntu-victima,sshd,Feb 17 11:24:12,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1511,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:12 ubuntu-victima sshd[3106]: Failed password for root from 192.168.1.50 port 38392 ssh2,log,"Feb 17, 2026 @ 12:24:12.663",journald,1771327452.3643467,"Feb 17, 2026 @ 12:24:12.663",192.168.1.50,38392,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,tzVYa5wBvXv8HZk6e_Vz,1,1,ubuntu-victima,sshd,Feb 17 11:24:44,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1547,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:44 ubuntu-victima sshd[3130]: Failed password for root from 192.168.1.50 port 50038 ssh2,log,"Feb 17, 2026 @ 12:24:44.550",journald,1771327484.368526,"Feb 17, 2026 @ 12:24:44.550",192.168.1.50,50038,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,uDVYa5wBvXv8HZk6e_Vz,1,1,ubuntu-victima,sshd,Feb 17 11:24:44,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1548,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:24:44 ubuntu-victima sshd[3132]: Failed password for root from 192.168.1.50 port 49836 ssh2,log,"Feb 17, 2026 @ 12:24:44.550",journald,1771327484.3685746,"Feb 17, 2026 @ 12:24:44.550",192.168.1.50,49836,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,kTVYa5wBvXv8HZk6C_TP,1,1,ubuntu-victima,sshd,Feb 17 11:24:15,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,0,0,root, ,ssh,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",247,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",pam,Feb 17 11:24:15 ubuntu-victima sshd[3112]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 17, 2026 @ 12:24:16.605",journald,1771327456.3648305,"Feb 17, 2026 @ 12:24:16.605",192.168.1.50, , , , ,5503,pam: user login failed.,,192.168.1.50,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,cTVYa5wBvXv8HZk65_ba,1,1,ubuntu-victima,sshd,Feb 17 11:25:11,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]", , ,302,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",5758,"[""7.1""]",sshd,Feb 17 11:25:11 ubuntu-victima sshd[3140]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 45112 ssh2 [preauth],log,"Feb 17, 2026 @ 12:25:13.289",journald,1771327513.3717115,"Feb 17, 2026 @ 12:25:13.289",192.168.1.50,45112,sshd, , ,5758,maximum authentication attempts exceeded.,,192.168.1.50,1,hc_rule_id(5758),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.17,dDVYa5wBvXv8HZk65_ba,1,1,ubuntu-victima,sshd,Feb 17 11:25:12,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User missed the password more than one time,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",237,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",2502,"[""7.8""]",sshd,Feb 17 11:25:12 ubuntu-victima sshd[3142]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 17, 2026 @ 12:25:13.290",journald,1771327513.37184,"Feb 17, 2026 @ 12:25:13.290",192.168.1.50, ,sshd, , ,2502,syslog: user missed the password more than one time,,192.168.1.50,0,no_hc,False,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,ezVYa5wBvXv8HZk68PYe,1,1,ubuntu-victima,sshd,Feb 17 11:25:14,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1584,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:25:14 ubuntu-victima sshd[3152]: Failed password for root from 192.168.1.50 port 54488 ssh2,log,"Feb 17, 2026 @ 12:25:15.270",journald,1771327515.3721075,"Feb 17, 2026 @ 12:25:15.270",192.168.1.50,54488,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,fDVYa5wBvXv8HZk68PYe,1,1,ubuntu-victima,sshd,Feb 17 11:25:14,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1585,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:25:14 ubuntu-victima sshd[3150]: Failed password for root from 192.168.1.50 port 54484 ssh2,log,"Feb 17, 2026 @ 12:25:15.269",journald,1771327515.372156,"Feb 17, 2026 @ 12:25:15.269",192.168.1.50,54484,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,fTVYa5wBvXv8HZk68PYe,1,1,ubuntu-victima,sshd,Feb 17 11:25:14,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1586,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,Feb 17 11:25:14 ubuntu-victima sshd[3144]: Failed password for root from 192.168.1.50 port 56420 ssh2,log,"Feb 17, 2026 @ 12:25:15.273",journald,1771327515.3722045,"Feb 17, 2026 @ 12:25:15.273",192.168.1.50,56420,sshd, , ,5760,sshd: authentication failed.,,192.168.1.50,0,no_hc,True,0,no_corr,0,final=benign_or_unconfirmed
wazuh-alerts-4.x-2026.02.17,gTVYa5wBvXv8HZk68PYe,1,1,ubuntu-victima,sshd,Feb 17 11:25:15,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple authentication failures.,"[""syslog"",""attacks"",""authentication_failures""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",76,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",40111,"[""7.1"",""7.8""]",sshd,Feb 17 11:25:15 ubuntu-victima sshd[3144]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 17, 2026 @ 12:25:15.291",journald,1771327515.372391,"Feb 17, 2026 @ 12:25:15.291",192.168.1.50, ,sshd,12,"Feb 17 11:25:15 ubuntu-victima sshd[3144]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 56420 ssh2 [preauth]
Feb 17 11:25:15 ubuntu-victima sshd[3144]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 56420 ssh2 [preauth]
Feb 17 11:25:11 ubuntu-victima sshd[3140]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 17 11:25:12 ubuntu-victima sshd[3142]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 17 11:25:12 ubuntu-victima sshd[3142]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 56418 ssh2 [preauth]
Feb 17 11:25:12 ubuntu-victima sshd[3142]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 56418 ssh2 [preauth]
Feb 17 11:25:11 ubuntu-victima sshd[3140]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 45112 ssh2 [preauth]
Feb 17 11:25:11 ubuntu-victima sshd[3140]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 45112 ssh2 [preauth]
Feb 17 11:25:08 ubuntu-victima sshd[3138]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 17 11:25:08 ubuntu-victima sshd[3138]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 45110 ssh2 [preauth]
Feb 17 11:25:08 ubuntu-victima sshd[3138]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 45110 ssh2 [preauth]",40111,multiple authentication failures.,,192.168.1.50,1,hc_rule_id(40111),False,0,no_corr,1,final=hc
wazuh-alerts-4.x-2026.02.17,IjVYa5wBvXv8HZk6v_Y_,1,1,ubuntu-victima,sshd,Feb 17 11:25:00,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , ,root, , ,False,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple authentication failures.,"[""syslog"",""attacks"",""authentication_failures""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",75,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",40111,"[""7.1"",""7.8""]",sshd,Feb 17 11:25:00 ubuntu-victima sshd[3136]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root,log,"Feb 17, 2026 @ 12:25:01.255",journald,1771327501.3703737,"Feb 17, 2026 @ 12:25:01.255",192.168.1.50, ,sshd,12,"Feb 17 11:25:00 ubuntu-victima sshd[3136]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 49860 ssh2 [preauth]
Feb 17 11:25:00 ubuntu-victima sshd[3136]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 49860 ssh2 [preauth]
Feb 17 11:24:57 ubuntu-victima sshd[3134]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 17 11:24:57 ubuntu-victima sshd[3134]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 49852 ssh2 [preauth]
Feb 17 11:24:57 ubuntu-victima sshd[3134]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 49852 ssh2 [preauth]
Feb 17 11:24:54 ubuntu-victima sshd[3132]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 17 11:24:54 ubuntu-victima sshd[3132]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 49836 ssh2 [preauth]
Feb 17 11:24:54 ubuntu-victima sshd[3132]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 49836 ssh2 [preauth]
Feb 17 11:24:51 ubuntu-victima sshd[3130]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root
Feb 17 11:24:51 ubuntu-victima sshd[3130]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 50038 ssh2 [preauth]
Feb 17 11:24:51 ubuntu-victima sshd[3130]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 50038 ssh2 [preauth]",40111,multiple authentication failures.,,192.168.1.50,1,hc_rule_id(40111),False,0,no_corr,1,final=hc
